compound_id,compound_name,producing_organism,mibig_cluster,canonical_smiles,lipid_tail_smiles
471,Serrawettin W2,Serratia liquefaciens MG1 | Serratia marcescens,,CCCCCCCC1CC(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)NC(CC)C(=O)NC(C(C)CC)C(=O)O1,CCCCCCCC(CC(=O)O)OC(=O)C(NC(=O)C(CC)NC(=O)C(NC(=O)C(CO)NC(=O)C(N)CC(C)C)C(C)O)C(C)CC
473,Spiroidesin,Anabaena spiroides,,CCCCCC(=O)NC(CCc1ccc(O)cc1)C(=O)NC(CCc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(=O)O,CCCCCC(=O)O
474,Sporiofungin A,Cryptosporiopsis sp.,,CCC(C)CC(C)CCCCCCCCC(=O)NC1CC(O)C(O)NC(=O)C2C(O)C(C)CN2C(=O)C(C(O)CC(N)=O)NC(=O)C(C(O)Cc2ccc(O)cc2)NC(=O)C2CC(O)CN2C(=O)C(CO)NC1=O,CCC(C)CC(C)CCCCCCCCC(=O)O
484,Stendomycin I,Streptomyces hygroscopicus ATCC 53653,,CC=C(NC(=O)C(C)NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(C(C)O)N(C)C(=O)C1CCCN1C(=O)CCCCCCCCCCC(C)C)C(C)C)C(C)CC)C(=O)NC1C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(C(C)CC)C(=O)NC(C2CCNC(=NC)N2C)C(=O)OC1C,CC(C)CCCCCCCCCCC(=O)O
485,Stendomycin II,Streptomyces hygroscopicus ATCC 53653,,CC=C(NC(=O)C(C)NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(C(C)O)N(C)C(=O)C1CCCN1C(=O)CCCCCCCCCC(C)C)C(C)C)C(C)CC)C(=O)NC1C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(C(C)CC)C(=O)NC(C2CCNC(=NC)N2C)C(=O)OC1C,CC(C)CCCCCCCCCC(=O)O
486,Stendomycin III,Streptomyces hygroscopicus ATCC 53653,,CC=C(NC(=O)C(C)NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(C(C)O)N(C)C(=O)C1CCCN1C(=O)CCCCCCCCCCC(C)C)C(C)C)C(C)C)C(=O)NC1C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(C(C)CC)C(=O)NC(C2CCNC(=NC)N2C)C(=O)OC1C,CC(C)CCCCCCCCCCC(=O)O
487,Stendomycin IV,Streptomyces hygroscopicus ATCC 53653,,CC=C(NC(=O)C(C)NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(C(C)O)N(C)C(=O)C1CCCN1C(=O)CCCCCCCCC(C)C)C(C)C)C(C)CC)C(=O)NC1C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(C(C)CC)C(=O)NC(C2CCNC(=NC)N2C)C(=O)OC1C,CC(C)CCCCCCCCC(=O)O
488,Stendomycin V,Streptomyces hygroscopicus ATCC 53653,,CC=C(NC(=O)C(C)NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(C(C)O)N(C)C(=O)C1CCCN1C(=O)CCCCCCCCC(C)C)C(C)C)C(C)CC)C(=O)NC1C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(C(C)C)C(=O)NC(C2CCNC(=NC)N2C)C(=O)OC1C,CC(C)CCCCCCCCC(=O)O
489,Stendomycin VI,Streptomyces hygroscopicus ATCC 53653,,CC=C(NC(=O)C(C)NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(C(C)O)N(C)C(=O)C1CCCN1C(=O)CCCCCCCCC(C)C)C(C)C)C(C)C)C(=O)NC1C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(C(C)CC)C(=O)NC(C2CCNC(=NC)N2C)C(=O)OC1C,CC(C)CCCCCCCCC(=O)O
490,Stenothricin A,Streptomyces roseosporus,BGC0000431,CC=C1NC(=O)C(CN)NC(=O)C(CO)NC(=O)C(NC(=O)C(CS(=O)(=O)O)NC(=O)CC(=O)CCCCCCC(C)CC)C(C)OC(=O)CN(C)C(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(C(C)C)NC1=O,CCC(C)CCCCCCC(=O)CC(=O)O
491,Stenothricin B,Streptomyces roseosporus,BGC0000431,CC=C1NC(=O)C(CN)NC(=O)C(CO)NC(=O)C(NC(=O)C(CS(=O)(=O)O)NC(=O)CC(=O)CCCCCCCC(C)CC)C(C)OC(=O)CN(C)C(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(C(C)C)NC1=O,CCC(C)CCCCCCCC(=O)CC(=O)O
492,Stenothricin C,Streptomyces roseosporus,BGC0000431,CC=C1NC(=O)C(CCN)NC(=O)C(CO)NC(=O)C(NC(=O)C(CS(=O)(=O)O)NC(=O)CC(=O)CCCCCCCC(C)CC)C(C)OC(=O)CN(C)C(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(C(C)C)NC1=O,CCC(C)CCCCCCCC(=O)CC(=O)O
493,Stenothricin D,Streptomyces roseosporus,BGC0000431,CC=C1NC(=O)C(CN)NC(=O)C(CO)NC(=O)C(NC(=O)C(CS(=O)(=O)O)NC(=O)CC(=O)CCCCCCCCC(C)CC)C(C)OC(=O)CN(C)C(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(C(C)C)NC1=O,CCC(C)CCCCCCCCC(=O)CC(=O)O
494,Stenothricin E,Streptomyces roseosporus,BGC0000431,CC=C1NC(=O)C(CCN)NC(=O)C(CO)NC(=O)C(NC(=O)C(CS(=O)(=O)O)NC(=O)CC(=O)CCCCCCCCC(C)CC)C(C)OC(=O)CN(C)C(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(C(C)C)NC1=O,CCC(C)CCCCCCCCC(=O)CC(=O)O
495,Stenothricin F,Streptomyces roseosporus,BGC0000431,CC=C1NC(=O)C(CN)NC(=O)C(CO)NC(=O)C(NC(=O)C(CS(=O)(=O)O)NC(=O)CC(=O)CCCCCCCCCC(C)CC)C(C)OC(=O)CN(C)C(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(C(C)C)NC1=O,CCC(C)CCCCCCCCCC(=O)CC(=O)O
496,Stenothricin G,Streptomyces roseosporus,BGC0000431,CC=C1NC(=O)C(CN)NC(=O)C(CO)NC(=O)C(NC(=O)C(CS(=O)(=O)O)NC(=O)CC(=O)CCCCCCCCCCC(C)CC)C(C)OC(=O)CN(C)C(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(C(C)C)NC1=O,CCC(C)CCCCCCCCCCC(=O)CC(=O)O
497,Stenothricin H,Streptomyces roseosporus,BGC0000431,CC=C1NC(=O)C(CN)NC(=O)C(CO)NC(=O)C(NC(=O)C(CS(=O)(=O)O)NC(=O)CC(=O)CCCCCCCCCCCC(C)CC)C(C)OC(=O)CN(C)C(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(C(C)C)NC1=O,CCC(C)CCCCCCCCCCCC(=O)CC(=O)O
498,Stenothricin I,Streptomyces roseosporus,BGC0000431,CC=C1NC(=O)C(CN)NC(=O)C(CO)NC(=O)C(NC(=O)C(CS(=O)(=O)O)NC(=O)CC(=O)CCCCCCCCCCCCC(C)CC)C(C)OC(=O)CN(C)C(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(C(C)C)NC1=O,CCC(C)CCCCCCCCCCCCC(=O)CC(=O)O
499,Subtulene A,Bacillus subtilis SSE4,,CC(C)CCCC=CCCCCC1CC(=O)NC(CC(N)=O)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(CC(N)=O)C(=O)NC(CCC(N)=O)C(=O)N2CCCC2C(=O)NC(CC(N)=O)C(=O)NC(CO)C(=O)N1,CC(C)CCCC=CCCCCC(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC(N)=O)NC(=O)C1CCCN1C(=O)C(CCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(N)CC(N)=O
502,Surfactin A,Bacillus subtilis,,CC(C)CCCCCCCC1CC(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O1,CC(C)CCCCCCCC(CC(=O)O)OC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(N)CCC(=O)O)C(C)C
503,Surfactin B,Bacillus subtilis,,CC(C)CCCCCCCCC1CC(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O1,CC(C)CCCCCCCCC(CC(=O)O)OC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(N)CCC(=O)O)C(C)C
504,Surfactin C,Bacillus subtilis,,CC(C)CCCCCCCCCC1CC(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O1,CC(C)CCCCCCCCCC(CC(=O)O)OC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(N)CCC(=O)O)C(C)C
505,Surfactin D,Bacillus subtilis,,CC(C)CCCCCCCCCCC1CC(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O1,CC(C)CCCCCCCCCCC(CC(=O)O)OC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(N)CCC(=O)O)C(C)C
506,Surfactin; ai-C16-Surfactin,Bacillus pumilus KMM 456,BGC0000433,CC(C)CCCCCCCC1CC(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O1,CC(C)CCCCCCCC(CC(=O)O)OC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(N)CCC(=O)O)C(C)C
507,Syringafactin A,Pseudomonas syringae pv. tomato DC3000,BGC0000435,CCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O)C(C)C)C(C)O,CCCCCCCC(O)CC(=O)O
508,Syringafactin B,Pseudomonas syringae pv. tomato DC3000,BGC0000435,CCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O)C(C)O,CCCCCCCC(O)CC(=O)O
509,Syringafactin C,Pseudomonas syringae pv. tomato DC3000,BGC0000435,CCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O)C(C)CC)C(C)O,CCCCCCCC(O)CC(=O)O
510,Syringafactin D,Pseudomonas syringae pv. tomato DC3000,BGC0000435,CCCCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O)C(C)C)C(C)O,CCCCCCCCCC(O)CC(=O)O
511,Syringafactin E,Pseudomonas syringae pv. tomato DC3000,BGC0000435,CCCCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O)C(C)O,CCCCCCCCCC(O)CC(=O)O
512,Syringafactin F,Pseudomonas syringae pv. tomato DC3000,BGC0000435,CCCCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O)C(C)CC)C(C)O,CCCCCCCCCC(O)CC(=O)O
514,Syringomycin A1,Pseudomonas syringae pv. syringae,,CC=C1NC(=O)C(Cc2ccccc2)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CO)NC(=O)C(NC(=O)CC(O)CCCCCCC)COC(=O)C(C(O)CCl)NC(=O)C(C(O)C(=O)O)NC1=O,CCCCCCCC(O)CC(=O)O
515,Syringomycin E,Pseudomonas syringae pv. syringae,BGC0000437,CC=C1NC(=O)C(Cc2ccccc2)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CO)NC(=O)C(NC(=O)CC(O)CCCCCCCCC)COC(=O)C(C(O)CCl)NC(=O)C(C(O)C(=O)O)NC1=O,CCCCCCCCCC(O)CC(=O)O
516,Syringomycin G,Pseudomonas syringae pv. syringae,,CC=C1NC(=O)C(Cc2ccccc2)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CO)NC(=O)C(NC(=O)CC(O)CCCCCCCCCCC)COC(=O)C(C(O)CCl)NC(=O)C(C(O)C(=O)O)NC1=O,CCCCCCCCCCCC(O)CC(=O)O
517,Syringopeptin 22 PhvA,Pseudomonas syringae pv. syringae,,CC=C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(NC(=O)C(C)NC(=O)C(=CC)NC(=O)C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C1CCCN1C(=O)C(=CC)NC(=O)CC(O)CCCCCCC)C(C)C)C(C)C)C(C)C)C(=O)NC1C(=O)NC(CO)C(=O)NC(C)C(=O)NC(=CC)C(=O)NC(C)C(=O)NC(CCN)C(=O)NC(CCN)C(=O)NC(Cc2ccc(O)cc2)C(=O)OC1C,CCCCCCCC(O)CC(=O)O
518,Syringopeptin 22 PhvB,Pseudomonas syringae pv. syringae,,CC=C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(NC(=O)C(C)NC(=O)C(=CC)NC(=O)C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C1CCCN1C(=O)C(=CC)NC(=O)CC(O)CCCCCCCCC)C(C)C)C(C)C)C(C)C)C(=O)NC1C(=O)NC(CO)C(=O)NC(C)C(=O)NC(=CC)C(=O)NC(C)C(=O)NC(CCN)C(=O)NC(CCN)C(=O)NC(Cc2ccc(O)cc2)C(=O)OC1C,CCCCCCCCCC(O)CC(=O)O
519,Syringopeptin 22A,Pseudomonas syringae pv. syringae strain B301D,,CC=C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(NC(=O)C(C)NC(=O)C(=CC)NC(=O)C(NC(=O)C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(NC(=O)C(NC(=O)C1CCCN1C(=O)C(=CC)NC(=O)CC(O)CCCCCCC)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(=O)NC1C(=O)NC(CO)C(=O)NC(C)C(=O)NC(=CC)C(=O)NC(C)C(=O)NC(CCN)C(=O)NC(CCN)C(=O)NC(Cc2ccc(O)cc2)C(=O)OC1C,CCCCCCCC(O)CC(=O)O
520,Syringopeptin 22B,Pseudomonas syringae pv. syringae strain B301D,,CC=C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(NC(=O)C(C)NC(=O)C(=CC)NC(=O)C(NC(=O)C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(NC(=O)C(NC(=O)C1CCCN1C(=O)C(=CC)NC(=O)CC(O)CCCCCCCCC)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(=O)NC1C(=O)NC(CO)C(=O)NC(C)C(=O)NC(=CC)C(=O)NC(C)C(=O)NC(CCN)C(=O)NC(CCN)C(=O)NC(Cc2ccc(O)cc2)C(=O)OC1C,CCCCCCCCCC(O)CC(=O)O
521,Syringopeptin 25A,Pseudomonas syringae pv. syringae | Pseudomonas syringae pv. atrofaciens,BGC0000438,CC=C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(NC(=O)C1CCCN1C(=O)C(=CC)NC(=O)CC(O)CCCCCCC)C(C)C)C(C)C)C(=O)NC(C(=O)NC(=CC)C(=O)NC(C)C(=O)NC(C(=O)NC(C)C(=O)NC(C)C(=O)NC(=CC)C(=O)NC1C(=O)NC(CO)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(C)C(=O)NC(CCN)C(=O)NC(CCN)C(=O)NC(Cc2ccc(O)cc2)C(=O)OC1C)C(C)C)C(C)C,CCCCCCCC(O)CC(=O)O
522,Syringopeptin 25B,Pseudomonas syringae pv. syringae | Pseudomonas syringae pv. atrofaciens,,CC=C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(NC(=O)C1CCCN1C(=O)C(=CC)NC(=O)CC(O)CCCCCCCCC)C(C)C)C(C)C)C(=O)NC(C(=O)NC(=CC)C(=O)NC(C)C(=O)NC(C(=O)NC(C)C(=O)NC(C)C(=O)NC(=CC)C(=O)NC1C(=O)NC(CO)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(C)C(=O)NC(CCN)C(=O)NC(CCN)C(=O)NC(Cc2ccc(O)cc2)C(=O)OC1C)C(C)C)C(C)C,CCCCCCCCCC(O)CC(=O)O
523,Syringopeptin 508A,Pseudomonas syringae pv. lachrymans strain 508 ,,CC=C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C1CCCN1C(=O)C(=CC)NC(=O)CC(O)CCCCCCC)C(C)C)C(C)C)C(C)C)C(=O)NC1C(=O)NC(CO)C(=O)NC(C)C(=O)NC(=CC)C(=O)NC(C)C(=O)NC(CCN)C(=O)NC(CCN)C(=O)NC(Cc2ccc(O)cc2)C(=O)OC1C,CCCCCCCC(O)CC(=O)O
524,Syringopeptin 508B,Pseudomonas syringae pv. lachrymans strain 508 ,,CC=C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C1CCCN1C(=O)C(=CC)NC(=O)CC(O)CCCCCCCCC)C(C)C)C(C)C)C(C)C)C(=O)NC1C(=O)NC(CO)C(=O)NC(C)C(=O)NC(=CC)C(=O)NC(C)C(=O)NC(CCN)C(=O)NC(CCN)C(=O)NC(Cc2ccc(O)cc2)C(=O)OC1C,CCCCCCCCCC(O)CC(=O)O
525,Syringopeptin SC-1,Pseudomonas syringae pv. syringae,,C=C(NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C1CCCN1C(=O)C(=CC)NC(=O)CC(O)CCCCCCC)C(C)C)C(C)C)C(=O)NC(C)C(=O)NC(C(=O)NC(C)C(=O)NC(C)C(=O)NC(=CC)C(=O)NC1C(=O)NC(CO)C(=O)NC(C)C(=O)NC(=CC)C(=O)NC(C)C(=O)NC(CCN)C(=O)NC(CCN)C(=O)NC(Cc2ccc(O)cc2)C(=O)OC1C)C(C)C,CCCCCCCC(O)CC(=O)O
526,Syringopeptin SC-2,Pseudomonas syringae pv. syringae,,C=C(NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C1CCCN1C(=O)C(=CC)NC(=O)CC(O)CCCCCCCCC)C(C)C)C(C)C)C(=O)NC(C)C(=O)NC(C(=O)NC(C)C(=O)NC(C)C(=O)NC(=CC)C(=O)NC1C(=O)NC(CO)C(=O)NC(C)C(=O)NC(=CC)C(=O)NC(C)C(=O)NC(CCN)C(=O)NC(CCN)C(=O)NC(Cc2ccc(O)cc2)C(=O)OC1C)C(C)C,CCCCCCCCCC(O)CC(=O)O
527,Syringostatin A,Pseudomonas syringae pv. syringae,,CC=C1NC(=O)C(C(C)O)NC(=O)C(CCCN)NC(=O)C(CCO)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(NC(=O)CC(O)CCCCCCCCCCC)COC(=O)C(C(O)CCl)NC(=O)C(C(O)C(=O)O)NC1=O,CCCCCCCCCCCC(O)CC(=O)O
528,Syringostatin B,Pseudomonas syringae pv. syringae,,CC=C1NC(=O)C(C(C)O)NC(=O)C(CCCN)NC(=O)C(CCO)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(NC(=O)CC(O)C(O)CCCCCCCCCC)COC(=O)C(C(O)CCl)NC(=O)C(C(O)C(=O)O)NC1=O,CCCCCCCCCCC(O)C(O)CC(=O)O
530,Syringostatin D,Pseudomonas syringae pv. syringae,,CC=C1NC(=O)C(C(C)O)NC(=O)C(CCCN)NC(=O)C(CCO)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(NC(=O)CC(O)C(O)CCCCCCCCCC)COC(=O)C(C(O)CO)NC(=O)C(C(O)C(=O)O)NC1=O,CCCCCCCCCCC(O)C(O)CC(=O)O
531,Syringostatin E,Pseudomonas syringae pv. syringae,,CC=C1NC(=O)C(C(C)O)NC(=O)C(CCCN)NC(=O)C(CCO)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(NC(=O)CC(O)CCCCCCCCC)COC(=O)C(C(O)CCl)NC(=O)C(C(O)C(=O)O)NC1=O,CCCCCCCCCC(O)CC(=O)O
532,Syringostatin F,Pseudomonas syringae pv. syringae,,CC=C1NC(=O)C(C(C)O)NC(=O)C(CCCN)NC(=O)C(CCO)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(NC(=O)CC(O)CCCCCCCCCCC)COC(=O)C(C(O)CO)NC(=O)C(C(O)C(=O)O)NC1=O,CCCCCCCCCCCC(O)CC(=O)O
534,Syringostatin H,Pseudomonas syringae pv. syringae,,CC=C1NC(=O)C(C(C)O)NC(=O)C(CCCN)NC(=O)C(CCO)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(NC(=O)CC(O)C(O)CCCCCCCCCCCC)COC(=O)C(C(O)CCl)NC(=O)C(C(O)C(=O)O)NC1=O,CCCCCCCCCCCCC(O)C(O)CC(=O)O
535,Syringotoxin A,Pseudomonas syringae pv. syringae,,CC=C1NC(=O)C(C(C)O)NC(=O)C(CCCN)NC(=O)C(CCO)NC(=O)CNC(=O)C(CCN)NC(=O)C(NC(=O)CC(O)CCCCCCCCCCC)COC(=O)C(C(O)CO)NC(=O)C(C(O)C(=O)O)NC1=O,CCCCCCCCCCCC(O)CC(=O)O
536,Syringotoxin B,Pseudomonas syringae pv. syringae,,CC=C1NC(=O)C(C(C)O)NC(=O)C(CCCN)NC(=O)C(CCO)NC(=O)CNC(=O)C(CCN)NC(=O)C(NC(=O)CC(O)CCCCCCCCCCC)COC(=O)C(C(O)CCl)NC(=O)C(C(O)C(=O)O)NC1=O,CCCCCCCCCCCC(O)CC(=O)O
537,TAN-1511 A1,Streptosporangium amethystogenes ssp. fukuiense AL-23456,,CCCCCCCCCCCCCCCCCC(=O)OCC(CSCC(NC(=O)CCCCCCCCCCC(C)C)C(=O)NCC(=O)NCC(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NC(C(=O)O)C(C)O)C(C)O)OC(=O)CCCCCCCCCCCCCCCC,CC(C)CCCCCCCCCCC(=O)O
538,TAN-1511 A2,Streptosporangium amethystogenes ssp. fukuiense AL-23456,,CCCCCCCCC=CCCCCCCCC(=O)OCC(CSCC(NC(=O)CCCCCCCCCCC(C)C)C(=O)NCC(=O)NCC(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NC(C(=O)O)C(C)O)C(C)O)OC(=O)CCCCCCCCCCCCCCCC,CC(C)CCCCCCCCCCC(=O)O
539,TAN-1511 A3,Streptosporangium amethystogenes ssp. fukuiense AL-23456,,CCCCCCCCCCCCCCCCCC(=O)OCC(CSCC(NC(=O)CCCCCCCCCCC(C)C)C(=O)NCC(=O)NCC(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NC(C(=O)O)C(C)O)C(C)O)OC(=O)CCCCCCCCCCCCCCC,CC(C)CCCCCCCCCCC(=O)O
540,TAN-1511 A4,Streptosporangium amethystogenes ssp. fukuiense AL-23456,,CCCCCCCCC=CCCCCCCCC(=O)OCC(CSCC(NC(=O)CCCCCCCCCCC(C)C)C(=O)NCC(=O)NCC(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NC(C(=O)O)C(C)O)C(C)O)OC(=O)CCCCCCCCCCCCCCC,CC(C)CCCCCCCCCCC(=O)O
541,TAN-1511 A5,Streptosporangium amethystogenes ssp. fukuiense AL-23456,,CCCCCCCCCCCCCCCCCC(=O)OCC(CSCC(NC(=O)CCCCCCCCCCCC)C(=O)NCC(=O)NCC(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NC(C(=O)O)C(C)O)C(C)O)OC(=O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCC(=O)O
542,TAN-1511 A6,Streptosporangium amethystogenes ssp. fukuiense AL-23456,,CCCCCCCCC=CCCCCCCCC(=O)OCC(CSCC(NC(=O)CCCCCCCCCCCC)C(=O)NCC(=O)NCC(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NC(C(=O)O)C(C)O)C(C)O)OC(=O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCC(=O)O
543,TAN-1511 A7,Streptosporangium amethystogenes ssp. fukuiense AL-23456,,CCCCCCCCCCCCCCCCCC(=O)OCC(CSCC(NC(=O)CCCCCCCCCCCC)C(=O)NCC(=O)NCC(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NC(C(=O)O)C(C)O)C(C)O)OC(=O)CCCCCCCCCCCCCC,CCCCCCCCCCCCC(=O)O
